,method,n_clusters,adjusted_rand_score,completeness_score,davies_bouldin_score,fowlkes_mallows_score,homogeneity_score,mutual_info_score,name,silhouette_score,v_measure_score
0,kmeans,2,0.5710151828841951,0.4904797668928744,1.1794423310115174,0.7910347628336443,0.5084759708748221,0.3391642068998073,KMeans_0,0.35346183499220213,0.4993157679290634
1,kmeans,3,0.5044706207866148,0.336280671001893,2.1172107434252396,0.7333240985221021,0.5160209564300139,0.34419687154567924,KMeans_1,0.23710182501197166,0.40719826853360636
2,kmeans,4,0.28336285403123707,0.25164867199731733,2.568741853308145,0.5624160735070335,0.5222730561113939,0.3483671540198845,KMeans_2,0.12908560203786812,0.33964499565504136
3,kmeans,5,0.25962299094873126,0.24074681155671185,2.383651185196636,0.5352127537972516,0.5628742322433733,0.3754489956225671,KMeans_3,0.1067884420281736,0.3372489502744649
4,kmeans,6,0.2743083523673863,0.24301923966388955,2.2784988051290735,0.5416190080383569,0.6216998407979628,0.41468691838318383,KMeans_4,0.15004318959519994,0.3494430180242734
5,kmeans,7,0.24568380124057929,0.2504170774175681,2.131705390116909,0.5096988499970255,0.7012797289025505,0.46776838374275836,KMeans_5,0.13656789606201214,0.3690511915091813
