,method,n_clusters,adjusted_rand_score,completeness_score,davies_bouldin_score,fowlkes_mallows_score,homogeneity_score,mutual_info_score,name,silhouette_score,v_measure_score
0,kmeans,2,0.5710151828841951,0.4904797668928744,1.1794423310115174,0.7910347628336443,0.5084759708748221,0.3391642068998073,Bisecting KMeans_0,0.35346183499220213,0.4993157679290634
1,kmeans,3,0.3376495026452683,0.3210870637722794,2.1276529822025565,0.6317154967873789,0.5092012396770257,0.33964797650186995,Bisecting KMeans_1,0.23062068246531342,0.39383411819213604
2,kmeans,4,0.2775320432248607,0.2497173485716836,2.6208263155274145,0.5585667864597176,0.5175518503708386,0.34521801012258035,Bisecting KMeans_2,0.12349688311196044,0.3368874340351471
3,kmeans,5,0.2501371323272248,0.2311334766267223,2.577408722934723,0.5323165757478415,0.520521827540603,0.34719904759335923,Bisecting KMeans_3,0.09588174308557021,0.32012019071117376
4,kmeans,6,0.19525907443823654,0.20702044886586826,2.517771416893044,0.4779879838433276,0.5214038561112735,0.3477873792703109,Bisecting KMeans_4,0.10835641204167354,0.29636918920748445
5,kmeans,7,0.22083058604649328,0.22352539126442636,2.3699514624980833,0.4891657667205908,0.6165614378319538,0.4112594951291416,Bisecting KMeans_5,0.1042075797501995,0.32810212434394326
