,method,n_clusters,adjusted_rand_score,completeness_score,davies_bouldin_score,fowlkes_mallows_score,homogeneity_score,mutual_info_score,name,silhouette_score,v_measure_score
0,kmedians,2,-0.002837916733189016,0.00010125157152596491,3.3069896654539517,0.5030806173069016,0.0001006152623210513,6.934119245033399e-05,KMedians_0,0.08345342048030405,0.00010093241406088688
1,kmedians,3,0.29596404332116494,0.22558388721960154,1.9537926319662635,0.5922822940420793,0.35579393617266436,0.24520311562760516,KMedians_1,0.16204839210537655,0.2761074672669055
2,kmedians,4,0.2310212908901512,0.18101007900840013,1.9391272770189314,0.5188722952203051,0.36125031079072184,0.24896349465702683,KMedians_2,0.17148315553069207,0.24117545197155593
3,kmedians,5,0.2048376863014231,0.16708100871891193,1.840942546075232,0.4820649812991523,0.3838702745331923,0.2645525337640496,KMedians_3,0.17381102423253036,0.23282433360578425
4,kmedians,6,0.19321185622244408,0.1662858217330562,1.9575782172332987,0.4606496528391747,0.4227784403057442,0.2913669409274004,KMedians_4,0.16805374907913212,0.2386906315244427
5,kmedians,7,0.13986094495961587,0.12335575496649459,1.8007551790840373,0.4079390297946135,0.33478222005271724,0.23072243528573025,KMedians_5,0.1634183929872735,0.18028330221798478
