,method,n_clusters,adjusted_rand_score,completeness_score,davies_bouldin_score,fowlkes_mallows_score,homogeneity_score,mutual_info_score,name,silhouette_score,v_measure_score
0,kmedians,2,0.8124667906151705,0.7134722674318552,0.7629572434459997,0.9164425083497693,0.6982357405883889,0.4497714206862846,KMedians_0,0.5957654674854055,0.7057717802963892
1,kmedians,3,0.7536334617186471,0.5483791803858612,1.5236873161044222,0.8826825384544693,0.7446064275187244,0.4796412891654903,KMedians_1,0.5217156769216887,0.6316027957874908
2,kmedians,4,0.7525667752842771,0.5130801945634039,1.814053712462125,0.8784356268661648,0.8437629436318758,0.5435133663595522,KMedians_2,0.4554336079102961,0.638125429679148
3,kmedians,5,0.7204997749971687,0.4449484267039835,1.6559229035047651,0.8627228887207575,0.7802476130510692,0.5025997052418683,KMedians_3,0.5189024764805048,0.5667173849762356
4,kmedians,6,0.7241137702257304,0.4333371130686837,1.7243754459517333,0.8629233505286241,0.8335481730237468,0.5369334799095531,KMedians_4,0.48331587138781396,0.570228990528244
5,kmedians,7,0.5664389748706502,0.3655836468850235,1.6438048330323034,0.7693851002141784,0.8310709520471397,0.5353377678409277,KMedians_5,0.2617346978413473,0.5077922229868526
